Peildatum;Netbeheerder;Provincie;Gemeente;CBS Buurt;CBS Buurtcode;Aantal aansluitingen in CBS-buurt ;Aantal aansluitingen met opwekinstallatie;Opgesteld vermogen
202101;Enexis;Groningen;Stadskanaal;Maarswold;370102;1106;276;1563
202101;Enexis;Groningen;Stadskanaal;Maarsveld;370103;1262;129;451
202101;Enexis;Groningen;Stadskanaal;De Hagen;370104;608;71;234
202101;Enexis;Groningen;Stadskanaal;Vogelwijk en De Borgen;370105;1100;273;1113
202101;Enexis;Groningen;Stadskanaal;Industriegebied Vleddermond;370106;377;45;473
202101;Enexis;Groningen;Stadskanaal;Dideldom;370107;164;28;191
202101;Enexis;Groningen;Stadskanaal;Parkwijk;370108;1258;164;758
202101;Enexis;Groningen;Stadskanaal;Stadskanaal Noord Landskant;370109;452;122;603
202101;Enexis;Groningen;Stadskanaal;Stadskanaal Noord Centrum;370110;711;105;501
202101;Enexis;Groningen;Stadskanaal;Stadskanaal Noord;370111;401;84;620
202101;Enexis;Groningen;Stadskanaal;Waterland;370112;459;170;751
202101;Enexis;Groningen;Stadskanaal;Musselkanaal Centrum;370200;1762;218;941
202101;Enexis;Groningen;Stadskanaal;Musselkanaal Zuid;370201;602;89;408
202101;Enexis;Groningen;Stadskanaal;Musselkanaal Noord;370202;591;109;851
202101;Enexis;Groningen;Stadskanaal;Ceresdorp;370203;464;67;358
202101;Enexis;Groningen;Stadskanaal;Onstwedde;370300;858;112;560
202101;Enexis;Groningen;Stadskanaal;Onstwedde Buitengebied Noord;370308;221;36;381
202101;Enexis;Groningen;Stadskanaal;Onstwedde Buitengebied Zuid;370309;352;63;522
202101;Enexis;Groningen;Stadskanaal;Mussel;370400;376;84;517
202101;Enexis;Groningen;Stadskanaal;Vledderveen;370402;128;26;149
202101;Enexis;Groningen;Stadskanaal;Mussel Buitengebied;370409;188;40;327
202101;Enexis;Groningen;Stadskanaal;Alteveer;370500;435;68;342
202101;Enexis;Groningen;Stadskanaal;Alteveer Buitengebied;370509;247;46;262
202101;Enexis;Groningen;Stadskanaal;;;62;10;61
202101;Enexis;Groningen;Veendam;Veendam-Centrum;470000;1664;174;696
202101;Enexis;Groningen;Veendam;Veendam-Oude Ae;470001;1655;262;1048
202101;Enexis;Groningen;Veendam;Veendam-Middenweg en omgeving;470002;473;97;409
202101;Enexis;Groningen;Veendam;Veendam en omgeving station;470003;943;142;564
202101;Enexis;Groningen;Veendam;Veendam-Zuid;470004;700;60;343
202101;Enexis;Groningen;Veendam;Veendam-Sorghvliet;470005;3594;684;2467
202101;Enexis;Groningen;Veendam;Veendam-industriegebied;470006;181;23;90
202101;Enexis;Groningen;Veendam;Buitenwoel;470007;801;375;1515
202101;Enexis;Groningen;Veendam;Borgercompagnie (gedeeltelijk);470100;181;78;428
202101;Enexis;Groningen;Veendam;Ommelanderwijk;470101;465;101;516
202101;Enexis;Groningen;Veendam;Zuidwending;470102;190;53;474
202101;Enexis;Groningen;Veendam;Verspreide huizen;470109;171;45;491
202101;Enexis;Groningen;Veendam;Wildervank;470200;1361;265;1101
202101;Enexis;Groningen;Veendam;Boven-Wildervank;470201;576;141;797
202101;Enexis;Groningen;Veendam;Bareveld;470202;168;22;91
202101;Enexis;Groningen;Veendam;Verspreide huizen;470209;487;165;967
202101;Enexis;Groningen;Westerkwartier;Grootegast;150000;1577;341;1614
202101;Enexis;Groningen;Westerkwartier;Doezum;150001;246;39;167
202101;Enexis;Groningen;Westerkwartier;Sebaldeburen;150002;121;22;106
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen ten zuiden van Sebaldeburen;150007;104;23;120
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen ten zuiden van Grootegast;150008;158;29;168
202101;Enexis;Groningen;Westerkwartier;Overige verspreide huizen;150009;129;29;394
202101;Enexis;Groningen;Westerkwartier;Lutjegast;150100;255;39;180
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen Lutjegast;150109;235;68;592
202101;Enexis;Groningen;Westerkwartier;Opende-West;150200;430;63;309
202101;Enexis;Groningen;Westerkwartier;Opende-Oost;150201;109;22;97
202101;Enexis;Groningen;Westerkwartier;Kornhorn;150202;237;35;174
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen ten zuiden van Opende;150209;482;134;698
202101;Enexis;Groningen;Westerkwartier;Niekerk;150300;558;81;327
202101;Enexis;Groningen;Westerkwartier;Oldekerk;150301;288;63;265
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen Oldekerk;150309;410;124;905
202101;Enexis;Groningen;Westerkwartier;Diepswal;220001;163;71;337
202101;Enexis;Groningen;Westerkwartier;Centrum Leek en omgeving;220002;2029;192;700
202101;Enexis;Groningen;Westerkwartier;Rodenburg en omgeving;220003;2150;474;1893
202101;Enexis;Groningen;Westerkwartier;Nienoordsrand;220004;152;57;321
202101;Enexis;Groningen;Westerkwartier;Buitengebied ten zuiden van Leek;220009;559;193;652
202101;Enexis;Groningen;Westerkwartier;Bebouwde kom Zevenhuizen;220100;568;111;485
202101;Enexis;Groningen;Westerkwartier;De Haspel;220101;27;11;48
202101;Enexis;Groningen;Westerkwartier;Drostinnewijk;220102;78;24;117
202101;Enexis;Groningen;Westerkwartier;Buitengebied ten noorden van Zevenhuizen;220107;60;33;199
202101;Enexis;Groningen;Westerkwartier;Buitengebied ten oosten van Zevenhuizen;220108;126;36;270
202101;Enexis;Groningen;Westerkwartier;Buitengebied ten westen van Zevenhuizen;220109;420;95;529
202101;Enexis;Groningen;Westerkwartier;Bebouwde kom Tolbert;220200;688;152;599
202101;Enexis;Groningen;Westerkwartier;Sint Maheerdt;220201;1048;262;954
202101;Enexis;Groningen;Westerkwartier;Buitengebied Tolbert;220209;284;74;473
202101;Enexis;Groningen;Westerkwartier;Buitengebied Midwolde;220409;291;58;500
202101;Enexis;Groningen;Westerkwartier;Buitengebied Lettelbert;220509;84;23;132
202101;Enexis;Groningen;Westerkwartier;Bebouwde kom Oostwold;220600;186;39;215
202101;Enexis;Groningen;Westerkwartier;Buitengebied-Oostwold;220609;113;32;245
202101;Enexis;Groningen;Westerkwartier;Bebouwde kom Enumatil;220700;90;22;177
202101;Enexis;Groningen;Westerkwartier;Buitengebied Enumatil;220709;59;10;79
202101;Enexis;Groningen;Westerkwartier;Marum;250000;2335;495;2355
202101;Enexis;Groningen;Westerkwartier;Nuis;250002;293;65;339
202101;Enexis;Groningen;Westerkwartier;Niebert;250003;249;45;241
202101;Enexis;Groningen;Westerkwartier;Boerakker;250004;85;32;129
202101;Enexis;Groningen;Westerkwartier;Lucaswolde;250005;83;16;104
202101;Enexis;Groningen;Westerkwartier;Noordwijk;250006;66;17;83
202101;Enexis;Groningen;Westerkwartier;De Haar;250007;70;19;139
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen in het noordwesten;250008;104;21;299
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen in het noordoosten;250009;303;66;371
202101;Enexis;Groningen;Westerkwartier;De Wilp (gedeeltelijk);250100;570;121;573
202101;Enexis;Groningen;Westerkwartier;Keuningswijk;250102;135;30;230
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen ten noorden van Jonkersvaart;250108;208;51;332
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen ten noorden van de Wilp;250109;132;24;122
202101;Enexis;Groningen;Westerkwartier;Ezinge;530100;324;64;206
202101;Enexis;Groningen;Westerkwartier;Feerwerd;530101;65;19;64
202101;Enexis;Groningen;Westerkwartier;Garnwerd;530102;175;27;98
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen Ezinge;530109;249;80;889
202101;Enexis;Groningen;Westerkwartier;Zuidhorn;560000;3017;787;3015
202101;Enexis;Groningen;Westerkwartier;Noordhorn;560001;616;157;815
202101;Enexis;Groningen;Westerkwartier;Niezijl;560002;158;27;156
202101;Enexis;Groningen;Westerkwartier;Briltil;560003;201;83;283
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen Zuidhorn;560009;369;195;996
202101;Enexis;Groningen;Westerkwartier;Grijpskerk;560100;1117;253;1053
202101;Enexis;Groningen;Westerkwartier;Visvliet;560102;88;22;90
202101;Enexis;Groningen;Westerkwartier;Kommerzijl;560103;227;59;228
202101;Enexis;Groningen;Westerkwartier;Pieterzijl;560104;58;16;59
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen Grijpskerk;560109;394;118;1065
202101;Enexis;Groningen;Westerkwartier;Oldehove;560200;522;104;390
202101;Enexis;Groningen;Westerkwartier;Niehove;560201;60;15;56
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen Ruigezand en Nieuwe Ruigezand;560208;89;33;413
202101;Enexis;Groningen;Westerkwartier;Overige verspreide huizen;560209;248;75;1318
202101;Enexis;Groningen;Westerkwartier;Aduard;560300;839;217;767
202101;Enexis;Groningen;Westerkwartier;Den Horn;560301;48;12;56
202101;Enexis;Groningen;Westerkwartier;Verspreide huizen Aduard;560309;351;111;1100
202101;Enexis;Groningen;Westerkwartier;;;763;416;1945
202101;Enexis;Groningen;Westerwolde;Bellingwolde;70000;972;135;694
202101;Enexis;Groningen;Westerwolde;Vriescheloo;70001;118;27;127
202101;Enexis;Groningen;Westerwolde;Rhederweg-West;70002;211;30;156
202101;Enexis;Groningen;Westerwolde;Vriescheloo-Zuid;70004;216;37;181
202101;Enexis;Groningen;Westerwolde;Verspreide huizen ten zuidoosten van Bellingwolde;70007;279;45;224
202101;Enexis;Groningen;Westerwolde;Verspreide huizen ten zuidoosten van Vriescheloo;70008;84;12;58
202101;Enexis;Groningen;Westerwolde;Verspreide huizen Westerwoldse A;70009;77;12;157
202101;Enexis;Groningen;Westerwolde;Veelerveen;70100;257;57;299
202101;Enexis;Groningen;Westerwolde;Verspreide huizen Veelerveen;70109;169;16;91
202101;Enexis;Groningen;Westerwolde;Blijham;70200;981;153;775
202101;Enexis;Groningen;Westerwolde;Morige;70201;187;55;271
202101;Enexis;Groningen;Westerwolde;Wedde;70202;239;32;157
202101;Enexis;Groningen;Westerwolde;Wedderheide;70203;140;23;105
202101;Enexis;Groningen;Westerwolde;Verspreide huizen ten westen van Blijham;70207;82;16;103
202101;Enexis;Groningen;Westerwolde;Verspreide huizen Hoorn;70208;130;26;254
202101;Enexis;Groningen;Westerwolde;Verspreide huizen in de Weddermarke;70209;113;23;123
202101;Enexis;Groningen;Westerwolde;Sellingen;480000;466;81;416
202101;Enexis;Groningen;Westerwolde;Verspreide huizen ten oosten van Ruiten A-kanaal;480008;144;26;380
202101;Enexis;Groningen;Westerwolde;Verspreide huizen Sellingen;480009;283;51;230
202101;Enexis;Groningen;Westerwolde;Vlagtwedde;480100;999;114;587
202101;Enexis;Groningen;Westerwolde;Veele;480103;27;12;93
202101;Enexis;Groningen;Westerwolde;Verspreide huizen Vlagtwedde;480109;224;47;256
202101;Enexis;Groningen;Westerwolde;Bourtange;480200;210;31;128
202101;Enexis;Groningen;Westerwolde;Stakenborg;480204;132;28;135
202101;Enexis;Groningen;Westerwolde;Verspreide huizen Hebrecht;480207;67;14;136
202101;Enexis;Groningen;Westerwolde;Verspreide huizen Bourtange;480208;127;35;282
202101;Enexis;Groningen;Westerwolde;Verspreide huizen ten noorden van Vlagtwedde;480209;111;25;170
202101;Enexis;Groningen;Westerwolde;Sellingerbeetse;480301;103;19;98
202101;Enexis;Groningen;Westerwolde;Jipsingboertange;480302;55;14;83
202101;Enexis;Groningen;Westerwolde;Verspreide huizen tussen Harpel en Sellingerbeetse;480309;251;46;491
202101;Enexis;Groningen;Westerwolde;Ter Apel;480400;2049;277;1439
202101;Enexis;Groningen;Westerwolde;Barnflair;480401;102;18;136
202101;Enexis;Groningen;Westerwolde;Ter Apelkanaal;480402;293;74;486
202101;Enexis;Groningen;Westerwolde;Ter Apel-West;480403;252;58;257
202101;Enexis;Groningen;Westerwolde;Jipsingboermussel en Zandberg;480404;178;19;88
202101;Enexis;Groningen;Westerwolde;Munnekemoer;480405;76;11;66
202101;Enexis;Groningen;Westerwolde;Burgemeester Beinsdorp;480406;181;20;86
202101;Enexis;Groningen;Westerwolde;Agobuurt;480407;225;45;302
202101;Enexis;Groningen;Westerwolde;Ter Apel 't Heem;480408;930;182;747
202101;Enexis;Groningen;Westerwolde;Verspreide huizen te Laudermarke;480508;127;29;282
202101;Enexis;Groningen;Westerwolde;Verspreide huizen Ter Wisch;480509;237;30;273
202101;Enexis;Groningen;Westerwolde;Verspreide huizen ten zuiden van Ter Apel;480609;100;28;189
202101;Enexis;Groningen;Westerwolde;;;610;84;497
202101;Enexis;Limburg;Beek;Beek;8880000;4400;1.117;3814
202101;Enexis;Limburg;Beek;Neerbeek;8880001;1131;316;1374
202101;Enexis;Limburg;Beek;Spaubeek;8880002;1587;403;1860
202101;Enexis;Limburg;Beek;Geverik;8880100;187;36;174
202101;Enexis;Limburg;Beek;Grootgenhout;8880101;390;124;759
202101;Enexis;Limburg;Beek;Kleingenhout;8880102;71;19;142
202101;Enexis;Limburg;Beek;Kelmond;8880103;86;24;186
202101;Enexis;Limburg;Beek;Verspreide huizen Vliegbasis Zuid-Limburg;8880109;157;22;253
202101;Enexis;Limburg;Beek;;;32;26;93
202101;Enexis;Limburg;Beekdaelen;Schinveld;8810000;2205;458;2079
202101;Enexis;Limburg;Beekdaelen;Jabeek;8810001;346;109;489
202101;Enexis;Limburg;Beekdaelen;Bingelrade;8810002;388;99;495
202101;Enexis;Limburg;Beekdaelen;Merkelbeek-Douvergenhout;8810003;746;203;900
202101;Enexis;Limburg;Beekdaelen;Verspreide huizen;8810009;83;11;66
202101;Enexis;Limburg;Beekdaelen;Nuth;9510000;2206;449;1684
202101;Enexis;Limburg;Beekdaelen;Tervoorst en omgeving;9510001;404;94;572
202101;Enexis;Limburg;Beekdaelen;Industrieterrein De Horsel;9510002;104;10;265
202101;Enexis;Limburg;Beekdaelen;Vaesrade;9510003;579;86;414
202101;Enexis;Limburg;Beekdaelen;Hommert (gedeeltelijk);9510004;148;39;206
202101;Enexis;Limburg;Beekdaelen;Wijnandsrade;9510100;643;191;869
202101;Enexis;Limburg;Beekdaelen;Swier;9510101;180;42;256
202101;Enexis;Limburg;Beekdaelen;Hulsberg;9510200;1433;399;1788
202101;Enexis;Limburg;Beekdaelen;Aalbeek;9510201;126;27;202
202101;Enexis;Limburg;Beekdaelen;Arensgenhout;9510202;272;84;543
202101;Enexis;Limburg;Beekdaelen;Schimmert;9510300;967;301;1348
202101;Enexis;Limburg;Beekdaelen;Haasdal;9510301;395;123;788
202101;Enexis;Limburg;Beekdaelen;Oensel;9510302;87;26;230
202101;Enexis;Limburg;Beekdaelen;Schinnen;9620000;764;139;704
202101;Enexis;Limburg;Beekdaelen;Puth;9620001;914;238;1120
202101;Enexis;Limburg;Beekdaelen;Nagelbeek-Hegge;9620002;547;172;819
202101;Enexis;Limburg;Beekdaelen;Sweikhuizen;9620003;288;83;411
202101;Enexis;Limburg;Beekdaelen;Thull;9620004;73;25;141
202101;Enexis;Limburg;Beekdaelen;Hommert (gedeeltelijk);9620005;413;151;637
202101;Enexis;Limburg;Beekdaelen;Verspreide huizen;9620009;64;16;112
202101;Enexis;Limburg;Beekdaelen;Amstenrade;9620100;827;151;652
202101;Enexis;Limburg;Beekdaelen;Oirsbeek;9620101;1679;493;1979
202101;Enexis;Limburg;Beekdaelen;Klein-Doenrade;9620102;99;33;170
202101;Enexis;Limburg;Beekdaelen;Groot-Doenrade;9620103;518;139;738
202101;Enexis;Limburg;Beesel;Reuver;8890000;2861;554;2193
202101;Enexis;Limburg;Beesel;Offenbeek;8890001;2030;519;2439
202101;Enexis;Limburg;Beesel;Verspreide huizen ten oosten en zuiden van de spoorlijn;8890008;120;21;102
202101;Enexis;Limburg;Beesel;Beesel;8890100;810;212;964
202101;Enexis;Limburg;Beesel;Bussereind;8890101;69;17;102
202101;Enexis;Limburg;Beesel;Verspreide huizen;8890109;349;81;435
202101;Enexis;Limburg;Beesel;;;176;96;441
202101;Enexis;Limburg;Bergen (L);Aijen Kern;8930110;59;19;106
202101;Enexis;Limburg;Bergen (L);Oud-Bergen Kern;8930220;189;50;286
202101;Enexis;Limburg;Bergen (L);Nieuw-Bergen Kern;8930330;1974;419;1686
202101;Enexis;Limburg;Bergen (L);Nieuw-Bergen Buitengebied;8930331;176;41;334
202101;Enexis;Limburg;Bergen (L);Afferden Kern;8930440;632;149;612
202101;Enexis;Limburg;Bergen (L);Afferden Buitengebied;8930441;354;68;514
202101;Enexis;Limburg;Bergen (L);Siebengewald Kern;8930550;604;121;505
202101;Enexis;Limburg;Bergen (L);Siebengewald Buitengebied;8930551;352;64;512
202101;Enexis;Limburg;Bergen (L);Well-Oost;8930660;607;133;564
202101;Enexis;Limburg;Bergen (L);Well-West;8930661;255;28;172
202101;Enexis;Limburg;Bergen (L);Well Buitengebied;8930662;306;40;341
202101;Enexis;Limburg;Bergen (L);Wellerlooi Kern;8930770;260;59;301
202101;Enexis;Limburg;Bergen (L);Wellerlooi Buitengebied;8930771;323;51;457
202101;Enexis;Limburg;Bergen (L);;;123;15;219
202101;Enexis;Limburg;Brunssum;Klingelsberg;8990124;261;71;244
202101;Enexis;Limburg;Brunssum;Op de Vos;8990126;660;159;578
202101;Enexis;Limburg;Brunssum;Treebeek-Zuid;8990134;884;83;283
202101;Enexis;Limburg;Brunssum;Emma;8990135;590;173;689
202101;Enexis;Limburg;Brunssum;Amstenraderveld;8990136;194;69;323
202101;Enexis;Limburg;Brunssum;Treebeek-Noord;8990144;718;181;769
202101;Enexis;Limburg;Brunssum;Klingbemden;8990202;244;94;376
202101;Enexis;Limburg;Brunssum;Rozengaard;8990203;635;61;222
202101;Enexis;Limburg;Brunssum;De Kling;8990204;319;67;293
202101;Enexis;Limburg;Brunssum;Op den Haan;8990205;406;63;243
202101;Enexis;Limburg;Brunssum;Lemmender;8990207;797;13;44
202101;Enexis;Limburg;Brunssum;De Streek;8990208;460;69;238
202101;Enexis;Limburg;Brunssum;Het Heufken;8990209;425;57;182
202101;Enexis;Limburg;Brunssum;Bexdelle;8990225;195;37;137
202101;Enexis;Limburg;Brunssum;Merkelbeekerdal;8990242;113;19;151
202101;Enexis;Limburg;Brunssum;Op gen Hoes;8990315;110;19;62
202101;Enexis;Limburg;Brunssum;Oeloven;8990316;401;104;437
202101;Enexis;Limburg;Brunssum;De Eggen;8990317;729;86;316
202101;Enexis;Limburg;Brunssum;Schuttersveld;8990318;538;36;110
202101;Enexis;Limburg;Brunssum;Bouwberg;8990333;80;20;136
202101;Enexis;Limburg;Brunssum;Vondelstraat;8990428;91;22;106
202101;Enexis;Limburg;Brunssum;Langenberg;8990429;670;166;558
202101;Enexis;Limburg;Brunssum;De Struiken;8990430;562;106;404
202101;Enexis;Limburg;Brunssum;Hofpoel;8990506;475;25;98
202101;Enexis;Limburg;Brunssum;Op de Vaard;8990510;261;41;192
202101;Enexis;Limburg;Brunssum;Centrum;8990512;642;11;69
202101;Enexis;Limburg;Brunssum;Kerkeveld;8990513;346;44;167
202101;Enexis;Limburg;Brunssum;Kruisberg;8990519;537;94;341
202101;Enexis;Limburg;Brunssum;Achter de Put;8990520;235;38;172
202101;Enexis;Limburg;Brunssum;Haansberg;8990521;452;50;174
202101;Enexis;Limburg;Brunssum;Rumpener Beemden;8990523;724;54;235
202101;Enexis;Limburg;Brunssum;De Hemelder;8990527;514;171;677
202101;Enexis;Limburg;Brunssum;;;601;36;170
202101;Enexis;Limburg;Echt-Susteren;In de Mehre;17110102;165;61;291
202101;Enexis;Limburg;Echt-Susteren;Mariaveld;17110103;666;150;594
202101;Enexis;Limburg;Echt-Susteren;Middelveld;17110104;429;100;438
202101;Enexis;Limburg;Echt-Susteren;Munsterveld;17110105;518;91;379
202101;Enexis;Limburg;Echt-Susteren;Susteren Centrum;17110106;573;87;378
202101;Enexis;Limburg;Echt-Susteren;Verspreide huizen Susteren;17110107;85;21;112
202101;Enexis;Limburg;Echt-Susteren;Wolfskoul;17110108;318;34;138
202101;Enexis;Limburg;Echt-Susteren;Handelsterrein;17110153;119;15;151
202101;Enexis;Limburg;Echt-Susteren;Dieteren;17110209;355;83;396
202101;Enexis;Limburg;Echt-Susteren;Verspreide huizen Dieteren;17110210;82;15;109
202101;Enexis;Limburg;Echt-Susteren;Heide;17110311;426;106;462
202101;Enexis;Limburg;Echt-Susteren;Verspreide huizen Heide;17110313;107;20;158
202101;Enexis;Limburg;Echt-Susteren;Roosteren;17110417;560;108;520
202101;Enexis;Limburg;Echt-Susteren;Verspreide huizen Illikhoven en Visserweert;17110418;84;25;169
202101;Enexis;Limburg;Echt-Susteren;Berkelaar;17110521;61;25;112
202101;Enexis;Limburg;Echt-Susteren;De Berk;17110522;203;17;399
202101;Enexis;Limburg;Echt-Susteren;De Loop;17110523;49;14;84
202101;Enexis;Limburg;Echt-Susteren;Echt Centrum;17110524;2187;433;1747
202101;Enexis;Limburg;Echt-Susteren;Echt Noord;17110525;1356;346;1255
202101;Enexis;Limburg;Echt-Susteren;Gebroek;17110526;68;16;130
202101;Enexis;Limburg;Echt-Susteren;Buitengebied Berkelaar;17110554;80;22;173
202101;Enexis;Limburg;Echt-Susteren;Diergaarde;17110628;153;19;177
202101;Enexis;Limburg;Echt-Susteren;Echterbosch;17110629;78;18;117
202101;Enexis;Limburg;Echt-Susteren;Maria Hoop;17110630;423;128;618
202101;Enexis;Limburg;Echt-Susteren;Hingen;17110731;245;84;416
202101;Enexis;Limburg;Echt-Susteren;Peij;17110732;1496;409;1707
202101;Enexis;Limburg;Echt-Susteren;Peijerveld;17110733;37;13;117
202101;Enexis;Limburg;Echt-Susteren;Schilberg;17110735;968;212;907
202101;Enexis;Limburg;Echt-Susteren;Slek;17110837;395;112;523
202101;Enexis;Limburg;Echt-Susteren;Nieuwstadt Centrum;17110939;801;191;843
202101;Enexis;Limburg;Echt-Susteren;Cristina;17110940;705;206;873
202101;Enexis;Limburg;Echt-Susteren;Sint Joost;17111041;497;173;788
202101;Enexis;Limburg;Echt-Susteren;Verspreide Huizen Sint Joost;17111042;153;47;252
202101;Enexis;Limburg;Echt-Susteren;Koningsbosch;17111143;644;145;810
202101;Enexis;Limburg;Echt-Susteren;Lackerbosch;17111144;159;23;184
202101;Enexis;Limburg;Echt-Susteren;;;415;65;439
202101;Enexis;Limburg;Eijsden-Margraten;Eijsden-Breust;19030000;1956;525;2251
202101;Enexis;Limburg;Eijsden-Margraten;Mariadorp-Beezepool;19030001;1160;373;1489
202101;Enexis;Limburg;Eijsden-Margraten;Withuis-Stationsstraat;19030002;104;32;157
202101;Enexis;Limburg;Eijsden-Margraten;Mesch;19030003;156;36;198
202101;Enexis;Limburg;Eijsden-Margraten;Oost;19030004;231;58;257
202101;Enexis;Limburg;Eijsden-Margraten;Maarland;19030005;106;24;105
202101;Enexis;Limburg;Eijsden-Margraten;Verspreide huizen;19030009;567;214;1062
202101;Enexis;Limburg;Eijsden-Margraten;Gronsveld;19030100;1111;268;1288
202101;Enexis;Limburg;Eijsden-Margraten;Rijckholt;19030101;291;74;341
202101;Enexis;Limburg;Eijsden-Margraten;Margraten;19030200;1661;418;1905
202101;Enexis;Limburg;Eijsden-Margraten;Termaar;19030201;52;17;98
202101;Enexis;Limburg;Eijsden-Margraten;Groot- en Klein-Welsden;19030202;129;34;282
202101;Enexis;Limburg;Eijsden-Margraten;Scheulder;19030204;142;53;292
202101;Enexis;Limburg;Eijsden-Margraten;Cadier;19030300;1408;344;1626
202101;Enexis;Limburg;Eijsden-Margraten;Bemelen;19030303;205;66;409
202101;Enexis;Limburg;Eijsden-Margraten;Honthem;19030304;57;22;151
202101;Enexis;Limburg;Eijsden-Margraten;Verspreide huizen;19030309;246;58;235
202101;Enexis;Limburg;Eijsden-Margraten;Sint Geertruid;19030400;367;117;534
202101;Enexis;Limburg;Eijsden-Margraten;Eckelrade;19030401;255;81;448
202101;Enexis;Limburg;Eijsden-Margraten;Herkenrade;19030402;75;31;153
202101;Enexis;Limburg;Eijsden-Margraten;Verspreide huizen;19030409;155;41;332
202101;Enexis;Limburg;Eijsden-Margraten;Mheer;19030500;413;105;550
202101;Enexis;Limburg;Eijsden-Margraten;Banholt;19030501;449;91;518
202101;Enexis;Limburg;Eijsden-Margraten;Noorbeek;19030502;361;60;254
202101;Enexis;Limburg;Eijsden-Margraten;Verspreide huizen;19030509;64;13;86
202101;Enexis;Limburg;Eijsden-Margraten;;;321;74;566
202101;Enexis;Limburg;Gennep;Milsbeek;9070000;906;232;1031
202101;Enexis;Limburg;Gennep;Sprokkelveld;9070001;114;33;162
202101;Enexis;Limburg;Gennep;Bloemenstraat-Zwarteweg;9070009;252;67;505
202101;Enexis;Limburg;Gennep;Ottersum;9070100;558;122;494
202101;Enexis;Limburg;Gennep;Aaldonk-Violenberg;9070108;159;29;153
202101;Enexis;Limburg;Gennep;Looierheide;9070109;79;15;107
202101;Enexis;Limburg;Gennep;Ven-Zelderheide;9070200;204;60;330
202101;Enexis;Limburg;Gennep;Langehorst-Zelder;9070209;153;36;237
202101;Enexis;Limburg;Gennep;Oude Stadskern;9070300;299;36;136
202101;Enexis;Limburg;Gennep;Noord;9070301;251;82;454
202101;Enexis;Limburg;Gennep;Midden;9070302;2060;257;1005
202101;Enexis;Limburg;Gennep;Zuid;9070303;1683;519;1743
202101;Enexis;Limburg;Gennep;Panoven-Maaskemp;9070309;108;32;348
202101;Enexis;Limburg;Gennep;Heijen;9070400;730;151;771
202101;Enexis;Limburg;Gennep;Heijensebos;9070408;89;15;121
202101;Enexis;Limburg;Gennep;Diekendaal-Nieuwerf;9070409;208;27;232
202101;Enexis;Limburg;Gulpen-Wittem;Gulpen;17290000;1811;305;1442
202101;Enexis;Limburg;Gulpen-Wittem;Ingber-De Hut;17290001;64;15;138
202101;Enexis;Limburg;Gulpen-Wittem;Euverem. Pesaken. Billinghuizen en Waterop;17290002;115;19;103
202101;Enexis;Limburg;Gulpen-Wittem;Reijmerstok;17290003;200;48;416
202101;Enexis;Limburg;Gulpen-Wittem;Verspreide huizen;17290009;204;44;441
202101;Enexis;Limburg;Gulpen-Wittem;Wijlre;17290100;900;153;626
202101;Enexis;Limburg;Gulpen-Wittem;Etenaken;17290101;134;39;207
202101;Enexis;Limburg;Gulpen-Wittem;Stokhem-Beertsenhoven;17290102;98;22;105
202101;Enexis;Limburg;Gulpen-Wittem;Elkenrade;17290103;46;10;42
202101;Enexis;Limburg;Gulpen-Wittem;Verspreide huizen;17290109;104;18;104
202101;Enexis;Limburg;Gulpen-Wittem;Eys-Overeys;17290200;618;135;565
202101;Enexis;Limburg;Gulpen-Wittem;Trintelen;17290201;63;15;76
202101;Enexis;Limburg;Gulpen-Wittem;Eyserheide;17290202;38;15;71
202101;Enexis;Limburg;Gulpen-Wittem;Verspreide huizen;17290209;74;14;68
202101;Enexis;Limburg;Gulpen-Wittem;Partij-Wittem;17290300;274;74;307
202101;Enexis;Limburg;Gulpen-Wittem;Wahlwiller;17290301;136;40;157
202101;Enexis;Limburg;Gulpen-Wittem;Nijswiller;17290302;366;76;320
202101;Enexis;Limburg;Gulpen-Wittem;Verspreide huizen;17290309;152;30;162
202101;Enexis;Limburg;Gulpen-Wittem;Mechelen;17290400;646;103;542
202101;Enexis;Limburg;Gulpen-Wittem;Hilleshagen;17290401;54;10;54
202101;Enexis;Limburg;Gulpen-Wittem;Schweiberg-Dal;17290402;72;12;45
202101;Enexis;Limburg;Gulpen-Wittem;Verspreide huizen;17290409;167;31;158
202101;Enexis;Limburg;Gulpen-Wittem;Epen;17290500;349;63;321
202101;Enexis;Limburg;Gulpen-Wittem;Eperheide;17290501;76;20;138
202101;Enexis;Limburg;Gulpen-Wittem;Verspreide huizen;17290509;144;14;112
