Peildatum;Netbeheerder;Gemeente;CBS Buurt;CBS Buurtcode;Maximum (omvormer) capaciteit_wind_in aanleg;Maximum (omvormer) capaciteit_wind_in bedrijf;Maximum (omvormer) capaciteit_zon_in aanleg;Maximum (omvormer) capaciteit_zon_in bedrijf
202201;Enexis;Zwolle;Aalanden-Midden;BU01933110;0;0;0;0
202201;Enexis;Zwolle;Haerst;BU01933220;0;0;0;26
202201;Enexis;Zwolle;Berkum;BU01934000;0;0;0;1
202201;Enexis;Zwolle;Bedrijventerrein de Vrolijkheid;BU01934010;0;0;0;0
202201;Enexis;Zwolle;Kantorenterrein-Oosterenk;BU01934030;0;0;0;5
202201;Enexis;Zwolle;Bedrijventerrein Hessenpoort;BU01934040;0;0;0;19
202201;Enexis;Zwolle;Tolhuislanden;BU01934050;0;20;0;0
202201;Enexis;Zwolle;Herfte;BU01934100;0;0;0;0
202201;Enexis;Zwolle;Bedrijventerrein Marslanden-Zuid;BU01934110;0;0;0;16
202201;Enexis;Zwolle;Wijthmen;BU01934120;0;0;0;0
202201;Enexis;Zwolle;Schellerbroek;BU01935020;0;0;0;0
202201;Enexis;Zwolle;Schellerlanden;BU01935030;0;0;0;0
202201;Enexis;Zwolle;Oldenelerbroek;BU01935060;0;0;0;0
202201;Enexis;Zwolle;Katerveer-Engelse Werk;BU01935080;0;0;0;1
202201;Enexis;Zwolle;Oud Ittersum;BU01935100;0;0;0;0
202201;Enexis;Zwolle;Gerenbroek;BU01935150;0;0;0;0
202201;Enexis;Zwolle;Oude Mars;BU01935160;0;0;0;1
202201;Enexis;Zwolle;Harculo en Hoogzutmen;BU01935210;0;0;0;16
202201;Enexis;Voorst;Verspreide huizen Twello-Zuid;BU02850105;0;0;0;36
202201;Enexis;Tholen;Verspreide huizen Sint-Annaland;BU07160509;0;15;0;0
202201;Enexis;Aalburg;Wijk en Aalburg;BU07380000;0;0;0;0
202201;Enexis;Aalburg;Spijk;BU07380001;0;0;0;1
202201;Enexis;Aalburg;Verspreide huizen Wijk en Aalburg;BU07380009;0;0;0;1
202201;Enexis;Aalburg;Veen;BU07380100;0;0;0;0
202201;Enexis;Aalburg;Verspreide huizen Genderen;BU07380209;0;0;0;1
202201;Enexis;Aalburg;Eethen;BU07380300;0;0;0;0
202201;Enexis;Aalburg;Verspreide huizen Drongelen;BU07380509;0;0;0;2
202201;Enexis;Aalburg;Verspreide huizen BabyloniÃ«nbroek;BU07380609;0;0;0;1
202201;Enexis;Asten;Asten;BU07430000;0;0;0;2
202201;Enexis;Asten;De Loverbosch;BU07430001;0;0;0;0
202201;Enexis;Asten;Nobis;BU07430002;0;0;0;1
202201;Enexis;Asten;Verspreide huizen Achterbosch en Rinkveld;BU07430008;0;0;0;0
202201;Enexis;Asten;Verspreide huizen Asten;BU07430009;0;0;0;2
202201;Enexis;Asten;Heusden;BU07430100;0;0;0;0
202201;Enexis;Asten;Verspreide huizen Heusden;BU07430109;0;0;2;11
202201;Enexis;Asten;Ommel;BU07430200;0;0;0;0
202201;Enexis;Asten;Verspreide huizen Ommel;BU07430209;0;0;0;1
202201;Enexis;Asten;Verspreide huizen Kleine Heitrak en omgeving;BU07430809;0;0;2;2
202201;Enexis;Asten;Verspreide huizen Leensel en Hutten;BU07430909;0;0;1;1
202201;Enexis;Baarle-Nassau;Baarle-Nassau;BU07440000;0;0;1;1
202201;Enexis;Baarle-Nassau;Verspreide huizen Baarle-Nassau;BU07440009;0;0;0;5
202201;Enexis;Baarle-Nassau;Ulicoten;BU07440100;0;0;0;0
202201;Enexis;Baarle-Nassau;Verspreide huizen Ulicoten;BU07440109;0;0;1;2
202201;Enexis;Baarle-Nassau;Verspreide huizen Castelre;BU07440209;0;0;0;0
202201;Enexis;Bergen op Zoom;Vestinggronden-Noord;BU07480002;0;0;0;0
202201;Enexis;Bergen op Zoom;Meilust Noord;BU07480101;0;0;0;0
202201;Enexis;Bergen op Zoom;Gageldonk-West;BU07480200;0;0;0;0
202201;Enexis;Bergen op Zoom;Warande-Oost;BU07480203;0;0;0;0
202201;Enexis;Bergen op Zoom;Nieuw Borgvliet;BU07480204;0;0;0;0
202201;Enexis;Bergen op Zoom;Langeweg;BU07480205;0;0;0;0
202201;Enexis;Bergen op Zoom;Lage Meren;BU07480206;0;0;0;3
202201;Enexis;Bergen op Zoom;Verspreide huizen Heimolen;BU07480208;0;0;6;0
202201;Enexis;Bergen op Zoom;Buitengebied-Oost;BU07480209;0;0;18;1
202201;Enexis;Bergen op Zoom;Bergse Plaat;BU07480300;0;0;0;0
202201;Enexis;Bergen op Zoom;De Markiezaten;BU07480301;0;0;0;0
202201;Enexis;Bergen op Zoom;Schelde Vesting;BU07480302;0;0;1;0
202201;Enexis;Bergen op Zoom;Waterfront-Industriegebied;BU07480306;0;0;0;9
202201;Enexis;Bergen op Zoom;Halsteren-Centrum;BU07480400;0;0;0;0
202201;Enexis;Bergen op Zoom;De Schans en Oude Molen;BU07480405;0;0;0;1
202201;Enexis;Bergen op Zoom;Verspreide huizen Halsterse Polders;BU07480409;0;7;0;1
202201;Enexis;Bergen op Zoom;Lepelstraat;BU07480500;0;0;6;0
202201;Enexis;Bergen op Zoom;Verspreide huizen Oud Glymespolder;BU07480509;0;0;0;0
202201;Enexis;Best;Centrum;BU07530001;0;0;0;0
202201;Enexis;Best;Naastenbest;BU07530009;0;0;0;1
202201;Enexis;Best;'t Zand;BU07530010;0;0;1;3
202201;Enexis;Best;Breeven;BU07530011;0;0;0;2
202201;Enexis;Best;Heide;BU07530012;0;0;0;4
202201;Enexis;Best;Buitengebied;BU07530015;0;0;2;9
202201;Enexis;Best;Dijkstraten;BU07530016;0;0;0;0
202201;Enexis;Boekel;Boekel;BU07550000;0;0;0;0
202201;Enexis;Boekel;Verspreide huizen Arendnest-Zijp;BU07550006;0;0;0;6
202201;Enexis;Boekel;Verspreide huizen Zandhoek en Peelstraat;BU07550007;0;0;0;2
202201;Enexis;Boekel;Verspreide huizen Molenwijk, Elzen en Neerbroek;BU07550008;0;0;0;4
202201;Enexis;Boekel;Verspreide huizen Bovenstehuis en Peelsehuis;BU07550009;0;0;0;1
202201;Enexis;Boekel;Venhorst;BU07550100;0;0;0;1
202201;Enexis;Boekel;Verspreide huizen Venhorst;BU07550109;0;0;0;3
202201;Enexis;Boxmeer;Boxmeer Centrum;BU07560000;0;0;0;0
202201;Enexis;Boxmeer;Bakelgeert-Zuid;BU07560002;0;0;0;0
202201;Enexis;Boxmeer;Bedrijventerrein Saxa Gotha;BU07560008;0;0;0;3
202201;Enexis;Boxmeer;Verspreide huizen Sambeek;BU07560109;0;0;0;2
202201;Enexis;Boxmeer;Beugen Centrum;BU07560200;0;0;0;0
202201;Enexis;Boxmeer;Verspreide huizen Beugen;BU07560209;0;0;0;1
202201;Enexis;Boxmeer;Oeffelt Centrum;BU07560300;0;0;0;0
202201;Enexis;Boxmeer;Verspreide huizen Oeffelt;BU07560309;0;0;0;0
202201;Enexis;Boxmeer;Rijkevoort Centrum;BU07560400;0;0;0;0
202201;Enexis;Boxmeer;Verspreide huizen Rijkevoort;BU07560409;0;0;0;5
202201;Enexis;Boxmeer;Vortum-Mullem Centrum;BU07560500;0;0;0;0
202201;Enexis;Boxmeer;Verspreide huizen Vortum-Mullem;BU07560509;0;0;0;2
202201;Enexis;Boxmeer;Vierlingsbeek Centrum;BU07560600;0;0;0;0
202201;Enexis;Boxmeer;Verspreide huizen Vierlingsbeek en Groeningen;BU07560609;0;0;48;4
202201;Enexis;Boxmeer;Overloon Centrum;BU07560700;0;0;0;1
202201;Enexis;Boxmeer;Verspreide huizen Westerbeek;BU07560707;0;0;0;0
202201;Enexis;Boxmeer;Verspreide huizen Stevensbeek;BU07560708;0;0;0;0
202201;Enexis;Boxmeer;Verspreide huizen Overloon;BU07560709;0;0;0;4
202201;Enexis;Boxmeer;Verspreide huizen Maashees;BU07560809;0;0;0;0
202201;Enexis;Boxmeer;Holthees Centrum;BU07560900;0;0;0;0
202201;Enexis;Boxmeer;Verspreide Huizen Holthees;BU07560909;0;0;0;0
202201;Enexis;Boxtel;Boxtel-Centrum;BU07570000;0;0;0;0
202201;Enexis;Boxtel;Boxtel-Noord;BU07570002;0;0;0;0
202201;Enexis;Boxtel;Industrieterrein Boxtel;BU07570004;0;0;0;2
202201;Enexis;Boxtel;Verspreide huizen Tongeren, Luissel en Nergena;BU07570006;0;0;0;2
202201;Enexis;Boxtel;Verspreide huizen Hal en Heult;BU07570007;0;0;0;0
202201;Enexis;Boxtel;Verspreide huizen Langenberg;BU07570008;0;0;0;1
202201;Enexis;Boxtel;Lennisheuvel;BU07570100;0;0;0;1
202201;Enexis;Boxtel;Verspreide huizen Lennisheuvel;BU07570109;0;0;0;1
202201;Enexis;Boxtel;Vrilkhoven;BU07570207;0;0;0;0
202201;Enexis;Boxtel;Verspreide huizen Velders, Bosch en De Scheeken;BU07570209;0;0;0;0
202201;Enexis;Breda;Valkenberg;BU07580001;0;0;0;0
202201;Enexis;Breda;ChassÃ©;BU07580002;0;0;0;0
202201;Enexis;Breda;Schorsmolen;BU07580004;0;0;0;0
202201;Enexis;Breda;Station;BU07580005;0;0;0;0
202201;Enexis;Breda;City;BU07580006;0;0;0;0
202201;Enexis;Breda;Belcrum;BU07580100;0;0;0;0
202201;Enexis;Breda;Doornbos-Linie;BU07580101;0;0;0;0
202201;Enexis;Breda;Biesdonk;BU07580102;0;0;0;0
202201;Enexis;Breda;Geeren-Zuid;BU07580103;0;0;0;2
202201;Enexis;Breda;Krogten;BU07580105;0;0;2;2
202201;Enexis;Breda;Geeren-Noord;BU07580106;0;0;0;0
202201;Enexis;Breda;Brabantpark;BU07580200;0;0;0;2
202201;Enexis;Breda;Sportpark;BU07580201;0;0;0;1
202201;Enexis;Breda;Heusdenhout;BU07580203;0;0;0;0
202201;Enexis;Breda;Moleneind-Oost;BU07580204;0;0;0;0
202201;Enexis;Breda;Hoogeind;BU07580205;0;0;0;33
202201;Enexis;Breda;Blauwe Kei;BU07580300;0;0;0;0
202201;Enexis;Breda;Ypelaar;BU07580301;0;0;0;0
202201;Enexis;Breda;Overakker;BU07580302;0;0;0;0
202201;Enexis;Breda;Mastbos;BU07580309;13;0;0;0
202201;Enexis;Breda;Boeimeer;BU07580400;0;0;0;0
202201;Enexis;Breda;Ruitersbos;BU07580401;0;0;0;0
202201;Enexis;Breda;Haagpoort;BU07580500;0;0;0;0
202201;Enexis;Breda;Heuvel;BU07580501;0;0;0;0
202201;Enexis;Breda;Tuinzigt;BU07580502;0;0;0;1
202201;Enexis;Breda;Princenhage;BU07580503;0;0;1;1
202201;Enexis;Breda;Westerpark;BU07580504;0;0;0;0
202201;Enexis;Breda;Heilaar;BU07580505;0;0;1;6
202201;Enexis;Breda;Hazeldonk;BU07580506;0;9;4;3
202201;Enexis;Breda;Steenakker;BU07580507;0;0;0;6
202201;Enexis;Breda;Effen-Rith;BU07580508;0;0;0;1
202201;Enexis;Breda;Liesbos;BU07580509;0;0;0;0
202201;Enexis;Breda;Gageldonk;BU07580600;0;0;0;0
202201;Enexis;Breda;Kievitsloop;BU07580601;0;0;0;0
202201;Enexis;Breda;Kesteren;BU07580602;0;0;0;0
202201;Enexis;Breda;Muizenberg;BU07580603;0;0;0;0
202201;Enexis;Breda;Heksenwiel;BU07580604;0;0;0;0
202201;Enexis;Breda;Kroeten;BU07580606;0;0;0;0
202201;Enexis;Breda;Emer;BU07580607;0;0;4;2
202201;Enexis;Breda;Bavel;BU07580700;0;0;0;0
202201;Enexis;Breda;Nieuw Wolfslaar;BU07580701;0;0;0;0
202201;Enexis;Breda;Buitengebied Bavel;BU07580709;0;0;0;0
202201;Enexis;Breda;Ulvenhout;BU07580800;0;0;0;0
202201;Enexis;Breda;Prinsenbeek;BU07580900;0;0;0;0
202201;Enexis;Breda;Buitengebied Prinsenbeek;BU07580909;0;0;0;0
202201;Enexis;Breda;Teteringen;BU07581000;0;0;0;0
202201;Enexis;Breda;Vuchtpolder;BU07581008;0;0;0;0
202201;Enexis;Deurne;Deurne-Centrum;BU07620000;0;0;0;0
202201;Enexis;Deurne;Sint Jozefparochie;BU07620001;0;0;0;5
202201;Enexis;Deurne;Industrieterrein;BU07620006;0;0;0;3
202201;Enexis;Deurne;Verspreide huizen Deurne;BU07620009;0;0;3;17
202201;Enexis;Deurne;Verspreide huizen Vlierden;BU07620109;0;0;0;2
202201;Enexis;Deurne;Verspreide huizen Liessel;BU07620209;0;0;1;1
202201;Enexis;Deurne;Verspreide huizen Neerkant;BU07620309;0;0;0;1
202201;Enexis;Deurne;Helenaveen;BU07620400;0;0;0;0
202201;Enexis;Deurne;Verspreide huizen Helenaveen;BU07620409;0;0;1;1
202201;Enexis;Pekela;Oude Pekela;BU07650000;0;0;0;9
202201;Enexis;Pekela;Verspreide huizen Oude Pekela;BU07650009;0;0;53;0
202201;Enexis;Pekela;Nieuwe Pekela;BU07650100;0;0;0;0
202201;Enexis;Pekela;Boven-Pekela;BU07650101;0;0;0;1
202201;Enexis;Pekela;Verspreide huizen Nieuwe Pekela;BU07650109;0;0;2;16
202201;Enexis;Dongen;Buitengebied West 1;BU07660102;0;0;0;0
202201;Enexis;Dongen;Centrum;BU07660105;0;0;0;0
202201;Enexis;Dongen;Beljaart;BU07660106;0;0;0;0
202201;Enexis;Dongen;Buitengebied Oost;BU07660110;0;0;0;21
202201;Enexis;Dongen;Buitengebied Klein Dongen/Dongen-Vaart;BU07660113;0;0;0;0
202201;Enexis;Dongen;Tichelrijt;BU07660114;0;0;0;15
202201;Enexis;Eersel;Eersel-kom en Lindeakkers;BU07700000;0;0;0;0
202201;Enexis;Eersel;Bedrijventerrein Eersel;BU07700005;0;0;0;2
202201;Enexis;Eersel;Stokkelen en Hoogstraat;BU07700007;0;0;0;0
202201;Enexis;Eersel;De Hees en Genderweg;BU07700008;0;0;0;0
202201;Enexis;Eersel;Verspreide huizen Eersel;BU07700009;0;0;0;2
202201;Enexis;Eersel;Duizel;BU07700100;0;0;0;0
202201;Enexis;Eersel;Verspreide huizen Duizel;BU07700109;0;0;0;1
202201;Enexis;Eersel;Verspreide huizen Steensel;BU07700209;0;0;0;0
202201;Enexis;Eersel;Vessem-kom;BU07700300;0;0;0;0
202201;Enexis;Eersel;Verspreide huizen Vessem;BU07700309;0;0;0;1
202201;Enexis;Eersel;Wintelre-kom;BU07700400;0;0;0;0
202201;Enexis;Eersel;Verspreide huizen Wintelre;BU07700409;0;0;0;1
202201;Enexis;Eersel;Knegsel-kom;BU07700500;0;0;0;0
202201;Enexis;Eersel;Verspreide huizen Knegsel;BU07700509;0;0;0;2
202201;Enexis;Eindhoven;Binnenstad;BU07721111;0;0;0;1
202201;Enexis;Eindhoven;Bergen;BU07721112;0;0;0;0
202201;Enexis;Eindhoven;Witte Dame;BU07721113;0;0;0;0
202201;Enexis;Eindhoven;Fellenoord;BU07721114;0;0;0;0
202201;Enexis;Eindhoven;TU-terrein;BU07721115;0;0;0;1
202201;Enexis;Eindhoven;Irisbuurt;BU07721211;0;0;0;1
202201;Enexis;Eindhoven;Tuindorp;BU07721214;0;0;0;0
202201;Enexis;Eindhoven;Looiakkers;BU07721217;0;0;0;0
202201;Enexis;Eindhoven;Gerardusplein;BU07721222;0;0;0;0
202201;Enexis;Eindhoven;Roosten;BU07721224;0;0;0;0
202201;Enexis;Eindhoven;Sportpark Aalsterweg;BU07721226;0;0;0;0
202201;Enexis;Eindhoven;Puttense Dreef;BU07721230;0;0;0;0
202201;Enexis;Eindhoven;Poeijers;BU07721231;0;0;0;0
202201;Enexis;Eindhoven;Nieuwe Erven;BU07721236;0;0;0;0
202201;Enexis;Eindhoven;Villapark;BU07721311;0;0;0;0
202201;Enexis;Eindhoven;Lakerlopen;BU07721312;0;0;0;0
202201;Enexis;Eindhoven;Doornakkers-West;BU07721321;0;0;0;0
202201;Enexis;Eindhoven;Doornakkers-Oost;BU07721322;0;0;0;0
202201;Enexis;Eindhoven;Tongelresche Akkers;BU07721328;0;0;0;0
202201;Enexis;Eindhoven;Muschberg, Geestenberg;BU07721333;0;0;0;0
202201;Enexis;Eindhoven;Urkhoven;BU07721334;0;0;0;1
202201;Enexis;Eindhoven;Limbeek-Zuid;BU07721410;0;0;0;0
202201;Enexis;Eindhoven;Limbeek-Noord;BU07721411;0;0;0;0
202201;Enexis;Eindhoven;Woenselse Watermolen;BU07721414;0;0;0;0
202201;Enexis;Eindhoven;Kronehoef;BU07721422;0;0;0;0
202201;Enexis;Eindhoven;Mensfort;BU07721424;0;0;0;0
202201;Enexis;Eindhoven;Oude Toren;BU07721432;0;0;0;0
202201;Enexis;Eindhoven;Hondsheuvels;BU07721433;0;0;0;0
202201;Enexis;Eindhoven;Oude Gracht-West;BU07721434;0;0;0;0
202201;Enexis;Eindhoven;Oude Gracht-Oost;BU07721435;0;0;0;1
202201;Enexis;Eindhoven;Driehoeksbos;BU07721511;0;0;0;1
202201;Enexis;Eindhoven;Prinsejagt;BU07721512;0;0;0;1
202201;Enexis;Eindhoven;Vlokhoven;BU07721516;0;0;0;0
202201;Enexis;Eindhoven;Kapelbeemd;BU07721520;0;0;0;1
202201;Enexis;Eindhoven;Kerkdorp Acht;BU07721521;0;0;0;0
202201;Enexis;Eindhoven;Achtse Barrier-Gunterslaer;BU07721522;0;0;0;1
202201;Enexis;Eindhoven;Achtse Barrier-Spaaihoef;BU07721523;0;0;0;0
202201;Enexis;Eindhoven;Achtse Barrier-Hoeven;BU07721524;0;0;0;0
202201;Enexis;Eindhoven;Woenselse Heide;BU07721531;0;0;0;0
202201;Enexis;Eindhoven;Tempel;BU07721532;0;0;0;1
202201;Enexis;Eindhoven;CastiliÃ«laan;BU07721535;0;0;0;1
202201;Enexis;Eindhoven;Eckart;BU07721541;0;0;0;0
202201;Enexis;Eindhoven;Heesterakker;BU07721544;0;0;0;0
202201;Enexis;Eindhoven;Esp;BU07721545;0;0;1;1
202201;Enexis;Eindhoven;Bokt;BU07721546;0;0;0;0
202201;Enexis;Eindhoven;Eliasterrein, Vonderkwartier;BU07721611;0;0;0;0
202201;Enexis;Eindhoven;Philipsdorp;BU07721612;0;0;0;0
202201;Enexis;Eindhoven;Schouwbroek;BU07721614;0;0;0;0
202201;Enexis;Eindhoven;Schoot;BU07721615;0;0;0;0
202201;Enexis;Eindhoven;Strijp S;BU07721616;0;0;0;0
202201;Enexis;Eindhoven;Hurk;BU07721621;0;0;1;5
202201;Enexis;Eindhoven;Het Ven;BU07721622;0;0;0;8
202201;Enexis;Eindhoven;Lievendaal;BU07721623;0;0;0;0
202201;Enexis;Eindhoven;Drents Dorp;BU07721624;0;0;0;1
202201;Enexis;Eindhoven;Zwaanstraat;BU07721625;0;0;0;1
202201;Enexis;Eindhoven;Herdgang;BU07721627;0;0;0;0
202201;Enexis;Eindhoven;Mispelhoef;BU07721628;0;0;0;27
202201;Enexis;Eindhoven;BeA2;BU07721631;0;0;0;2
202201;Enexis;Eindhoven;Grasrijk;BU07721633;0;0;0;0
202201;Enexis;Eindhoven;Park Forum;BU07721636;0;0;1;3
202201;Enexis;Eindhoven;Flight Forum;BU07721637;0;0;2;14
202201;Enexis;Eindhoven;Meerrijk;BU07721640;0;0;0;0
202201;Enexis;Eindhoven;Schrijversbuurt;BU07721711;0;0;0;0
202201;Enexis;Eindhoven;Oude Spoorbaan;BU07721712;0;0;0;0
202201;Enexis;Eindhoven;Genderdal;BU07721721;0;0;1;0
202201;Enexis;Eindhoven;Bennekel-Oost;BU07721724;0;0;0;0
202201;Enexis;Eindhoven;Bennekel-West, Gagelbosch;BU07721725;0;0;0;0
202201;Enexis;Eindhoven;Gennep;BU07721726;0;0;0;5
202201;Enexis;Eindhoven;Beemden;BU07721727;0;0;0;4
202201;Enexis;Eindhoven;Genderbeemd;BU07721731;0;0;0;0
202201;Enexis;Etten-Leur;Centrum Oost 2;BU07770001;0;0;0;0
202201;Enexis;Etten-Leur;Centrum West 1;BU07770003;0;0;0;0
202201;Enexis;Etten-Leur;Het Hooghuis;BU07770005;0;0;0;0
202201;Enexis;Etten-Leur;Bedrijventerrein Vosdonk;BU07770100;0;0;0;13
202201;Enexis;Etten-Leur;Etten-Leur Midden landelijk gebied;BU07770200;0;0;0;0
202201;Enexis;Etten-Leur;Noord 4, Stichting Het Hooghuys;BU07771003;0;0;0;0
202201;Enexis;Etten-Leur;Baai 2;BU07771005;0;0;0;0
202201;Enexis;Etten-Leur;Attelaken;BU07771014;0;0;0;0
202201;Enexis;Etten-Leur;Bedrijventerrein Vossendaal;BU07771100;0;0;0;2
202201;Enexis;Etten-Leur;Landelijk gebied 2 (Noord);BU07771201;0;10;0;1
202201;Enexis;Etten-Leur;Landelijk gebied 4 (Noord);BU07771203;0;24;0;0
202201;Enexis;Etten-Leur;Banakkers 3;BU07772002;0;0;0;0
202201;Enexis;Etten-Leur;Banakkers 4, Achter de Molen;BU07772003;0;0;0;1
202201;Enexis;Etten-Leur;Grauwe Polder 5, 't Winhof;BU07772008;0;0;0;1
202201;Enexis;Etten-Leur;Hoge Neerstraat;BU07772009;0;0;0;1
202201;Enexis;Etten-Leur;Centrumplan;BU07772010;0;0;0;0
202201;Enexis;Etten-Leur;Bedrijventerrein Vosdonk-Zuid;BU07772100;0;0;4;4
202201;Enexis;Etten-Leur;Bedrijventerrein Trivium;BU07772200;0;0;0;1
202201;Enexis;Etten-Leur;Landelijk gebied 1 (Zuid);BU07772300;0;0;0;0
202201;Enexis;Etten-Leur;Landelijk gebied 2 (Zuid);BU07772301;0;0;0;0
202201;Enexis;Etten-Leur;Landelijk gebied 3 (Zuid);BU07772302;0;0;0;0
202201;Enexis;Etten-Leur;Landelijk gebied 4 (Zuid);BU07772303;0;0;0;0
202201;Enexis;Geertruidenberg;Raamsdonksveer;BU07790000;0;0;0;0
202201;Enexis;Geertruidenberg;Hooipolder en De Hoeven;BU07790001;0;0;0;0
202201;Enexis;Geertruidenberg;Industrieterrein Dombosch;BU07790002;0;0;0;11
202201;Enexis;Geertruidenberg;Raamsdonk;BU07790100;0;0;0;0
202201;Enexis;Geertruidenberg;Verspreide huizen Raamsdonk;BU07790109;0;0;0;3
202201;Enexis;Geertruidenberg;Geertruidenberg-Kom;BU07790200;0;0;0;0
202201;Enexis;Geertruidenberg;Geertruidenberg-West;BU07790201;0;0;0;0
202201;Enexis;Geertruidenberg;Verspreide huizen Geertruidenberg;BU07790209;0;0;0;0
202201;Enexis;Gilze en Rijen;Rijen;BU07840000;0;0;0;1
202201;Enexis;Gilze en Rijen;Bedrijventerrein Haansberg;BU07840007;0;0;0;2
202201;Enexis;Gilze en Rijen;Verspreide huizen Rijen;BU07840009;0;0;0;3
202201;Enexis;Gilze en Rijen;Gilze;BU07840100;0;0;0;0
202201;Enexis;Gilze en Rijen;Bedrijventerrein Broekakkers;BU07840107;0;0;0;2
202201;Enexis;Gilze en Rijen;Verspreide huizen Gilze;BU07840109;0;0;0;3
202201;Enexis;Gilze en Rijen;Molenschot;BU07840200;0;0;0;0
202201;Enexis;Gilze en Rijen;Verspreide huizen Molenschot;BU07840209;0;0;0;2
202201;Enexis;Gilze en Rijen;Hulten;BU07840300;0;0;0;0
202201;Enexis;Gilze en Rijen;Verspreide huizen Hulten;BU07840309;0;0;0;1
202201;Enexis;Goirle;Goirle-Centrum;BU07850101;0;0;0;0
202201;Enexis;Goirle;Grobbendonck;BU07850202;0;0;0;0
202201;Enexis;Goirle;Wildackers;BU07850608;0;0;0;1
202201;Enexis;Goirle;Burgemeesters;BU07850710;0;0;0;0
202201;Enexis;Goirle;De Nieuwe Erven;BU07851019;0;0;0;0
202201;Enexis;Goirle;Herstallen;BU07851122;0;0;0;0
202201;Enexis;Goirle;Tijlvoort-Noort;BU07851324;0;0;0;1
202201;Enexis;Goirle;Tijlvoort-Zuid;BU07851325;0;0;0;1
202201;Enexis;Goirle;Verspreide huizen Goirle;BU07851426;0;0;25;2
202201;Enexis;Goirle;Riel-Dorp;BU07852027;0;0;0;0
202201;Enexis;Goirle;Verspreide huizen Riel;BU07852331;0;0;0;2
202201;Enexis;Grave;Esterveld;BU07860003;0;0;0;0
202201;Enexis;Grave;Zittert;BU07860004;0;0;0;0
202201;Enexis;Grave;De Stoof;BU07860005;0;0;0;0
202201;Enexis;Grave;Buitengebied West inclusief Raam;BU07860101;0;0;0;0
202201;Enexis;Grave;Buitengebied-Oost;BU07860102;0;0;0;0
202201;Enexis;Grave;Buitengebied Zuid;BU07860203;0;0;0;1
202201;Enexis;Grave;Buitengebied Gassel;BU07860301;0;0;0;0
202201;Enexis;Haaren;Haaren;BU07880100;0;0;0;1
202201;Enexis;Haaren;Verspreide huizen in het Westen;BU07880108;0;0;0;0
202201;Enexis;Haaren;Verspreide huizen in het Oosten;BU07880109;0;0;0;3
202201;Enexis;Haaren;Helvoirt;BU07880200;0;0;0;0
202201;Enexis;Haaren;Distelberg;BU07880201;0;0;0;0
202201;Enexis;Haaren;Verspreide huizen Helvoirtse Heide;BU07880207;0;0;0;0
202201;Enexis;Haaren;Verspreide huizen Gijzel, Raam en Molenstraat;BU07880209;0;0;0;0
202201;Enexis;Haaren;Verspreide huizen Esch;BU07880309;0;0;0;0
202201;Enexis;Haaren;Biezenmortel;BU07880400;0;0;0;0
202201;Enexis;Haaren;Verspreide huizen Biezenmortel;BU07880409;0;0;0;2
202201;Enexis;Helmond;Centrum;BU07941000;0;0;0;0
202201;Enexis;Helmond;Stationsgebied;BU07941004;0;0;0;0
202201;Enexis;Helmond;Vossenberg;BU07941005;0;0;0;0
202201;Enexis;Helmond;Annabuurt en Suytkade;BU07941006;0;0;0;1
202201;Enexis;Helmond;Steenweg en omgeving;BU07941007;0;0;0;2
202201;Enexis;Helmond;Straakven;BU07941102;0;0;0;0
202201;Enexis;Helmond;Bloemvelden;BU07941200;0;0;0;0
202201;Enexis;Helmond;Binderen;BU07941201;0;0;0;0
202201;Enexis;Helmond;Eeuwsels;BU07941202;0;0;0;0
202201;Enexis;Helmond;Akkers;BU07941302;0;0;0;0
202201;Enexis;Helmond;Brouwhorst;BU07941404;0;0;0;0
202201;Enexis;Helmond;Houtsdonk;BU07941501;0;0;0;0
202201;Enexis;Helmond;Stiphout-Dorp;BU07941700;0;0;0;0
202201;Enexis;Helmond;Schooten;BU07941701;0;0;0;1
202201;Enexis;Helmond;Geeneind;BU07941709;0;0;0;0
202201;Enexis;Helmond;Berkendonk;BU07941809;0;0;0;0
202201;Enexis;Helmond;Scheepstal;BU07941909;0;0;0;0
202201;Enexis;Helmond;De marke;BU07942105;0;0;0;0
202201;Enexis;Helmond;Hoogeind;BU07942901;0;0;0;5
202201;Enexis;Helmond;B.Z.O.B.;BU07942902;0;0;4;7
202201;Enexis;'s-Hertogenbosch;Binnenstad-Centrum;BU07960101;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Binnenstad-Oost;BU07960102;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Het Zand;BU07960105;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Zuid;BU07960202;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Bazeldonk;BU07960203;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Bedrijventerrein-Zuid;BU07960204;0;0;0;0
202201;Enexis;'s-Hertogenbosch;De Gestelse Buurt;BU07960205;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Pettelaarpark;BU07960206;0;0;0;0
202201;Enexis;'s-Hertogenbosch;De Meerendonk;BU07960207;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Kloosterstraat;BU07960208;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Aawijk-Zuid;BU07960211;0;0;0;0
202201;Enexis;'s-Hertogenbosch;Bedrijvenpark De Brand;BU07960212;0;0;0;1
