Peildatum;Netbeheerder;Provincie;Gemeente;CBS Buurt;CBS Buurtcode;Aantal aansluitingen in CBS-buurt ;Aantal aansluitingen met opwekinstallatie;Opgesteld vermogen
202107;Enexis;Noord-Brabant;Cranendonck;Soerendonk;17060400;747;197;1.105
202107;Enexis;Noord-Brabant;Cranendonck;Verspreide huizen Soerendonk;17060409;113;22;192
202107;Enexis;Noord-Brabant;Cranendonck;Gastel;17060500;314;77;494
202107;Enexis;Noord-Brabant;Cranendonck;;;94;22;190
202107;Enexis;Noord-Brabant;Cuijk;Cuijk;16840000;2.363;295;1.305
202107;Enexis;Noord-Brabant;Cuijk;De Valuwe;16840001;1.533;285;856
202107;Enexis;Noord-Brabant;Cuijk;Heiligenberg en Beijerd en 't Riet;16840002;197;29;300
202107;Enexis;Noord-Brabant;Cuijk;Padbroek;16840003;1.528;258;927
202107;Enexis;Noord-Brabant;Cuijk;Heeswijkse Kampen;16840004;2.611;722;2.523
202107;Enexis;Noord-Brabant;Cuijk;Verspreide huizen ten westen van Cuijk;16840008;128;25;284
202107;Enexis;Noord-Brabant;Cuijk;Vianen;16840100;359;91;405
202107;Enexis;Noord-Brabant;Cuijk;Verspreide huizen Vianen;16840109;170;49;327
202107;Enexis;Noord-Brabant;Cuijk;Sint Agatha;16840200;105;40;179
202107;Enexis;Noord-Brabant;Cuijk;Verspreide huizen Sint Agatha;16840209;229;67;429
202107;Enexis;Noord-Brabant;Cuijk;Katwijk;16840300;116;27;126
202107;Enexis;Noord-Brabant;Cuijk;Verspreide huizen Katwijk;16840309;484;212;548
202107;Enexis;Noord-Brabant;Cuijk;Haps;16840400;829;255;1.130
202107;Enexis;Noord-Brabant;Cuijk;Verspreide huizen Haps;16840409;536;131;1.169
202107;Enexis;Noord-Brabant;Cuijk;Beers;16840500;494;206;797
202107;Enexis;Noord-Brabant;Cuijk;Verspreide huizen Beers;16840509;314;88;770
202107;Enexis;Noord-Brabant;Cuijk;Linden;16840600;82;29;170
202107;Enexis;Noord-Brabant;Cuijk;Verspreide huizen Linden;16840609;48;12;177
202107;Enexis;Noord-Brabant;Cuijk;;;189;97;453
202107;Enexis;Noord-Brabant;Deurne;Deurne-Centrum;7620000;3.258;532;2.276
202107;Enexis;Noord-Brabant;Deurne;Sint Jozefparochie;7620001;1.119;262;1.095
202107;Enexis;Noord-Brabant;Deurne;Zeilberg;7620002;654;129;545
202107;Enexis;Noord-Brabant;Deurne;Walsberg;7620003;309;78;310
202107;Enexis;Noord-Brabant;Deurne;Koolhof;7620004;1.977;334;1.342
202107;Enexis;Noord-Brabant;Deurne;Heiakker;7620005;2.104;478;1.896
202107;Enexis;Noord-Brabant;Deurne;Industrieterrein;7620006;514;115;573
202107;Enexis;Noord-Brabant;Deurne;De Vennen;7620007;153;38;203
202107;Enexis;Noord-Brabant;Deurne;Verspreide huizen Deurne;7620009;1.698;341;3.396
202107;Enexis;Noord-Brabant;Deurne;Vlierden;7620100;442;119;627
202107;Enexis;Noord-Brabant;Deurne;Verspreide huizen Vlierden;7620109;172;48;729
202107;Enexis;Noord-Brabant;Deurne;Liessel;7620200;1.039;153;830
202107;Enexis;Noord-Brabant;Deurne;Verspreide huizen Liessel;7620209;472;76;583
202107;Enexis;Noord-Brabant;Deurne;Neerkant;7620300;575;114;656
202107;Enexis;Noord-Brabant;Deurne;Verspreide huizen Neerkant;7620309;332;63;731
202107;Enexis;Noord-Brabant;Deurne;Helenaveen;7620400;292;38;260
202107;Enexis;Noord-Brabant;Deurne;Verspreide huizen Helenaveen;7620409;195;30;342
202107;Enexis;Noord-Brabant;Deurne;;;84;62;233
202107;Enexis;Noord-Brabant;Dongen;West 1;7660101;1.614;349;1.532
202107;Enexis;Noord-Brabant;Dongen;West 2;7660103;1.643;290;965
202107;Enexis;Noord-Brabant;Dongen;Buitengebied West 2;7660104;168;37;261
202107;Enexis;Noord-Brabant;Dongen;Centrum;7660105;1.984;296;1.327
202107;Enexis;Noord-Brabant;Dongen;Beljaart;7660106;689;308;837
202107;Enexis;Noord-Brabant;Dongen;Biezen;7660107;1.367;236;896
202107;Enexis;Noord-Brabant;Dongen;Hoge Akker;7660108;1.027;262;1.134
202107;Enexis;Noord-Brabant;Dongen;Oud Dongen;7660109;1.677;252;1.322
202107;Enexis;Noord-Brabant;Dongen;Buitengebied Oost;7660110;192;45;443
202107;Enexis;Noord-Brabant;Dongen;Klein Dongen;7660111;119;59;274
202107;Enexis;Noord-Brabant;Dongen;Dongen-Vaart;7660112;224;40;192
202107;Enexis;Noord-Brabant;Dongen;Buitengebied Klein Dongen/Dongen-Vaart;7660113;180;27;264
202107;Enexis;Noord-Brabant;Dongen;'s Gravenmoer;7660216;1.002;154;736
202107;Enexis;Noord-Brabant;Dongen;;;249;135;736
202107;Enexis;Noord-Brabant;Drimmelen;Made;17190000;5.662;893;3.845
202107;Enexis;Noord-Brabant;Drimmelen;Verspreide huizen Made;17190009;139;21;373
202107;Enexis;Noord-Brabant;Drimmelen;Drimmelen;17190100;218;34;163
202107;Enexis;Noord-Brabant;Drimmelen;Terheijden;17190200;2.488;451;1.749
202107;Enexis;Noord-Brabant;Drimmelen;Verspreide huizen Binnenpolder;17190208;200;42;260
202107;Enexis;Noord-Brabant;Drimmelen;Verspreide huizen Zonzeelsepolder;17190209;75;21;220
202107;Enexis;Noord-Brabant;Drimmelen;Wagenberg;17190300;835;185;977
202107;Enexis;Noord-Brabant;Drimmelen;Verspreide huizen Wagenberg;17190309;152;33;321
202107;Enexis;Noord-Brabant;Drimmelen;Lage Zwaluwe inclusief Gaete;17190400;1.729;346;1.358
202107;Enexis;Noord-Brabant;Drimmelen;Blauwe Sluis;17190401;73;18;90
202107;Enexis;Noord-Brabant;Drimmelen;Verspreide huizen Lage Zwaluwe;17190409;116;27;377
202107;Enexis;Noord-Brabant;Drimmelen;Hooge Zwaluwe;17190500;532;106;417
202107;Enexis;Noord-Brabant;Drimmelen;Helkant;17190501;116;14;68
202107;Enexis;Noord-Brabant;Drimmelen;Verspreide huizen Groot Zonzeelsche Polder;17190508;50;13;239
202107;Enexis;Noord-Brabant;Drimmelen;Verspreide huizen Hooge Zwaluwe;17190509;107;27;335
202107;Enexis;Noord-Brabant;Drimmelen;;;67;32;240
202107;Enexis;Noord-Brabant;Echt-Susteren;;;330;36;144
202107;Enexis;Noord-Brabant;Eersel;Eersel-kom en Lindeakkers;7700000;1.766;332;1.300
202107;Enexis;Noord-Brabant;Eersel;Molenakkers;7700001;405;114;590
202107;Enexis;Noord-Brabant;Eersel;Eersel-Zuid;7700002;878;197;828
202107;Enexis;Noord-Brabant;Eersel;De Dijken;7700003;692;138;569
202107;Enexis;Noord-Brabant;Eersel;Kortkruis;7700004;333;76;354
202107;Enexis;Noord-Brabant;Eersel;Bedrijventerrein Eersel;7700005;210;28;265
202107;Enexis;Noord-Brabant;Eersel;Molenveld en Schadewijkstraat;7700006;48;10;66
202107;Enexis;Noord-Brabant;Eersel;Stokkelen en Hoogstraat;7700007;386;167;796
202107;Enexis;Noord-Brabant;Eersel;Verspreide huizen Eersel;7700009;637;79;594
202107;Enexis;Noord-Brabant;Eersel;Duizel;7700100;587;148;693
202107;Enexis;Noord-Brabant;Eersel;Verspreide huizen Duizel;7700109;188;31;442
202107;Enexis;Noord-Brabant;Eersel;Steensel;7700200;574;144;607
202107;Enexis;Noord-Brabant;Eersel;Verspreide huizen Steensel;7700209;95;23;143
202107;Enexis;Noord-Brabant;Eersel;Vessem-kom;7700300;627;138;747
202107;Enexis;Noord-Brabant;Eersel;Verspreide huizen Vessem;7700309;694;75;745
202107;Enexis;Noord-Brabant;Eersel;Wintelre-kom;7700400;454;107;488
202107;Enexis;Noord-Brabant;Eersel;Verspreide huizen Wintelre;7700409;488;154;1.285
202107;Enexis;Noord-Brabant;Eersel;Knegsel-kom;7700500;337;121;486
202107;Enexis;Noord-Brabant;Eersel;Knegsel-Oeyenbos;7700501;99;28;248
202107;Enexis;Noord-Brabant;Eersel;Verspreide huizen Knegsel;7700509;258;61;469
202107;Enexis;Noord-Brabant;Eersel;;;196;123;553
202107;Enexis;Noord-Brabant;Eindhoven;Binnenstad;7721111;2.704;53;213
202107;Enexis;Noord-Brabant;Eindhoven;Bergen;7721112;1.801;87;243
202107;Enexis;Noord-Brabant;Eindhoven;Irisbuurt;7721211;1.429;206;496
202107;Enexis;Noord-Brabant;Eindhoven;Rochusbuurt;7721212;1.017;46;164
202107;Enexis;Noord-Brabant;Eindhoven;Elzent-Noord;7721213;648;127;175
202107;Enexis;Noord-Brabant;Eindhoven;Tuindorp;7721214;1.156;76;272
202107;Enexis;Noord-Brabant;Eindhoven;Joriskwartier;7721215;718;65;198
202107;Enexis;Noord-Brabant;Eindhoven;Bloemenplein;7721216;700;40;150
202107;Enexis;Noord-Brabant;Eindhoven;Looiakkers;7721217;440;21;117
202107;Enexis;Noord-Brabant;Eindhoven;Elzent-Zuid;7721218;163;17;106
202107;Enexis;Noord-Brabant;Eindhoven;Kerstroosplein;7721221;880;43;138
202107;Enexis;Noord-Brabant;Eindhoven;Gerardusplein;7721222;1.485;250;811
202107;Enexis;Noord-Brabant;Eindhoven;Genneperzijde;7721223;482;49;204
202107;Enexis;Noord-Brabant;Eindhoven;Roosten;7721224;276;88;365
202107;Enexis;Noord-Brabant;Eindhoven;Eikenburg;7721225;720;121;529
202107;Enexis;Noord-Brabant;Eindhoven;Puttense Dreef;7721230;518;147;552
202107;Enexis;Noord-Brabant;Eindhoven;Burghplan;7721232;1.565;259;727
202107;Enexis;Noord-Brabant;Eindhoven;Sintenbuurt;7721233;901;258;648
202107;Enexis;Noord-Brabant;Eindhoven;Tivoli;7721234;842;20;54
202107;Enexis;Noord-Brabant;Eindhoven;Gijzenrooi;7721235;752;335;1.345
202107;Enexis;Noord-Brabant;Eindhoven;Nieuwe Erven;7721236;661;64;171
202107;Enexis;Noord-Brabant;Eindhoven;Kruidenbuurt;7721237;1.314;380;1.311
202107;Enexis;Noord-Brabant;Eindhoven;Schuttersbosch;7721238;310;63;310
202107;Enexis;Noord-Brabant;Eindhoven;Riel;7721240;68;25;160
202107;Enexis;Noord-Brabant;Eindhoven;Villapark;7721311;1.188;109;359
202107;Enexis;Noord-Brabant;Eindhoven;Lakerlopen;7721312;1.721;359;1.018
202107;Enexis;Noord-Brabant;Eindhoven;Doornakkers-West;7721321;1.703;222;738
202107;Enexis;Noord-Brabant;Eindhoven;Doornakkers-Oost;7721322;1.376;321;993
202107;Enexis;Noord-Brabant;Eindhoven;Tongelresche Akkers;7721328;673;329;1.466
202107;Enexis;Noord-Brabant;Eindhoven;Muschberg Geestenberg;7721333;1.896;447;1.449
202107;Enexis;Noord-Brabant;Eindhoven;Urkhoven;7721334;85;16;59
202107;Enexis;Noord-Brabant;Eindhoven;'t Hofke;7721335;1.626;300;1.031
202107;Enexis;Noord-Brabant;Eindhoven;Karpen;7721336;209;38;313
202107;Enexis;Noord-Brabant;Eindhoven;Koudenhoven;7721337;239;65;479
202107;Enexis;Noord-Brabant;Eindhoven;Limbeek-Zuid;7721410;722;123;354
202107;Enexis;Noord-Brabant;Eindhoven;Limbeek-Noord;7721411;1.495;76;282
202107;Enexis;Noord-Brabant;Eindhoven;Hemelrijken;7721412;2.102;322;902
202107;Enexis;Noord-Brabant;Eindhoven;Gildebuurt;7721413;1.119;75;285
202107;Enexis;Noord-Brabant;Eindhoven;Groenewoud;7721421;1.942;371;1.098
202107;Enexis;Noord-Brabant;Eindhoven;Kronehoef;7721422;2.233;255;829
202107;Enexis;Noord-Brabant;Eindhoven;Barrier;7721423;859;91;272
202107;Enexis;Noord-Brabant;Eindhoven;Mensfoort;7721424;1.757;258;759
202107;Enexis;Noord-Brabant;Eindhoven;Rapenland;7721425;1.299;109;363
202107;Enexis;Noord-Brabant;Eindhoven;Generalenbuurt;7721431;2.762;207;764
202107;Enexis;Noord-Brabant;Eindhoven;Oude Toren;7721432;1.036;84;288
202107;Enexis;Noord-Brabant;Eindhoven;Oude Gracht-West;7721434;1.546;154;404
202107;Enexis;Noord-Brabant;Eindhoven;Oude Gracht-Oost;7721435;646;191;736
202107;Enexis;Noord-Brabant;Eindhoven;Driehoeksbos;7721511;394;112;560
202107;Enexis;Noord-Brabant;Eindhoven;Prinsejagt;7721512;2.512;339;1.045
202107;Enexis;Noord-Brabant;Eindhoven;Jagershoef;7721513;1.792;196;616
202107;Enexis;Noord-Brabant;Eindhoven;'t Hool;7721514;1.029;125;488
202107;Enexis;Noord-Brabant;Eindhoven;Vlokhoven;7721516;1.574;258;863
202107;Enexis;Noord-Brabant;Eindhoven;Kerkdorp Acht;7721521;1.560;461;2.218
202107;Enexis;Noord-Brabant;Eindhoven;Achtse Barrier-Gunterslaer;7721522;1.814;381;1.433
202107;Enexis;Noord-Brabant;Eindhoven;Achtse Barrier-Spaaihoef;7721523;1.905;473;1.722
202107;Enexis;Noord-Brabant;Eindhoven;Achtse Barrier-Hoeven;7721524;1.788;349;1.194
202107;Enexis;Noord-Brabant;Eindhoven;Woenselse Heide;7721531;2.261;539;1.816
202107;Enexis;Noord-Brabant;Eindhoven;Tempel;7721532;2.450;660;2.270
202107;Enexis;Noord-Brabant;Eindhoven;Blixembosch-West;7721533;776;337;1.506
202107;Enexis;Noord-Brabant;Eindhoven;Blixembosch-Oost;7721534;2.677;734;3.007
202107;Enexis;Noord-Brabant;Eindhoven;Eckart;7721541;2.114;302;777
202107;Enexis;Noord-Brabant;Eindhoven;Luytelaer;7721542;433;164;785
202107;Enexis;Noord-Brabant;Eindhoven;Vaartbroek;7721543;2.541;145;565
202107;Enexis;Noord-Brabant;Eindhoven;Heesterakker;7721544;1.159;239;917
202107;Enexis;Noord-Brabant;Eindhoven;Bokt;7721546;56;10;59
202107;Enexis;Noord-Brabant;Eindhoven;Eliasterrein. Vonderkwartier;7721611;1.315;139;387
202107;Enexis;Noord-Brabant;Eindhoven;Philipsdorp;7721612;1.825;85;267
202107;Enexis;Noord-Brabant;Eindhoven;Engelsbergen;7721613;392;95;455
202107;Enexis;Noord-Brabant;Eindhoven;Schouwbroek;7721614;820;66;205
202107;Enexis;Noord-Brabant;Eindhoven;Schoot;7721615;2.240;114;449
202107;Enexis;Noord-Brabant;Eindhoven;Strijp S;7721616;1.336;115;152
202107;Enexis;Noord-Brabant;Eindhoven;Hurk;7721621;210;10;238
202107;Enexis;Noord-Brabant;Eindhoven;Het Ven;7721622;2.038;390;1.234
202107;Enexis;Noord-Brabant;Eindhoven;Lievendaal;7721623;1.586;321;970
202107;Enexis;Noord-Brabant;Eindhoven;Drents Dorp;7721624;1.141;95;278
202107;Enexis;Noord-Brabant;Eindhoven;Zwaanstraat;7721625;355;173;457
202107;Enexis;Noord-Brabant;Eindhoven;Grasrijk;7721633;2.266;438;1.856
202107;Enexis;Noord-Brabant;Eindhoven;Bos- en Zandrijk;7721634;1.063;214;838
202107;Enexis;Noord-Brabant;Eindhoven;Waterrijk;7721635;647;300;1.195
202107;Enexis;Noord-Brabant;Eindhoven;Bosrijk;7721639;265;53;222
202107;Enexis;Noord-Brabant;Eindhoven;Meerrijk;7721640;556;15;60
202107;Enexis;Noord-Brabant;Eindhoven;Schrijversbuurt;7721711;1.606;239;820
202107;Enexis;Noord-Brabant;Eindhoven;Oude Spoorbaan;7721712;1.138;79;307
202107;Enexis;Noord-Brabant;Eindhoven;Hagenkamp;7721713;696;120;279
202107;Enexis;Noord-Brabant;Eindhoven;Genderdal;7721721;1.687;243;732
202107;Enexis;Noord-Brabant;Eindhoven;Blaarthem;7721722;1.305;151;438
202107;Enexis;Noord-Brabant;Eindhoven;Rapelenburg;7721723;323;47;136
202107;Enexis;Noord-Brabant;Eindhoven;Bennekel-Oost;7721724;1.741;208;564
202107;Enexis;Noord-Brabant;Eindhoven;Bennekel-West. Gagelbosch;7721725;1.704;138;461
202107;Enexis;Noord-Brabant;Eindhoven;Gennep;7721726;281;13;121
202107;Enexis;Noord-Brabant;Eindhoven;Genderbeemd;7721731;1.508;370;1.247
202107;Enexis;Noord-Brabant;Eindhoven;Hanevoet;7721732;1.700;388;1.221
202107;Enexis;Noord-Brabant;Eindhoven;Ooievaarsnest;7721733;401;153;726
202107;Enexis;Noord-Brabant;Eindhoven;;;4.371;781;2.477
202107;Enexis;Noord-Brabant;Etten-Leur;Centrum Oost 1;7770000;555;65;235
202107;Enexis;Noord-Brabant;Etten-Leur;Centrum Oost 2;7770001;534;49;198
202107;Enexis;Noord-Brabant;Etten-Leur;Centrum Oost 3;7770002;567;52;193
202107;Enexis;Noord-Brabant;Etten-Leur;Centrum West 1;7770003;474;52;199
202107;Enexis;Noord-Brabant;Etten-Leur;Centrum West 2;7770004;403;54;313
202107;Enexis;Noord-Brabant;Etten-Leur;Het Hooghuis;7770005;2.281;272;1.030
202107;Enexis;Noord-Brabant;Etten-Leur;Etten-Leur Midden landelijk gebied;7770200;188;35;226
202107;Enexis;Noord-Brabant;Etten-Leur;Noord 1;7771000;154;20;119
202107;Enexis;Noord-Brabant;Etten-Leur;Noord 2;7771001;309;32;113
202107;Enexis;Noord-Brabant;Etten-Leur;Noord 3;7771002;410;34;139
202107;Enexis;Noord-Brabant;Etten-Leur;Baai 1;7771004;326;19;96
202107;Enexis;Noord-Brabant;Etten-Leur;Baai 2;7771005;384;18;60
202107;Enexis;Noord-Brabant;Etten-Leur;Baai 3;7771006;284;37;143
202107;Enexis;Noord-Brabant;Etten-Leur;Baai 4. Markenland;7771007;342;20;67
202107;Enexis;Noord-Brabant;Etten-Leur;Sander-Banken 2. Klein Sander;7771009;246;62;287
202107;Enexis;Noord-Brabant;Etten-Leur;Sander-Banken 3. Groot Sander;7771010;728;144;589
202107;Enexis;Noord-Brabant;Etten-Leur;Sander-Banken 4. Lage Banken;7771011;671;111;496
202107;Enexis;Noord-Brabant;Etten-Leur;De Grient;7771012;603;104;381
202107;Enexis;Noord-Brabant;Etten-Leur;De Keen;7771013;1.567;337;1.452
202107;Enexis;Noord-Brabant;Etten-Leur;Attelaken;7771014;180;58;499
202107;Enexis;Noord-Brabant;Etten-Leur;Schoenmakershoek;7771015;1.435;296;1.366
202107;Enexis;Noord-Brabant;Etten-Leur;Landelijk gebied 1 (Noord);7771200;67;12;90
202107;Enexis;Noord-Brabant;Etten-Leur;Landelijk gebied 2 (Noord);7771201;141;42;427
202107;Enexis;Noord-Brabant;Etten-Leur;Landelijk gebied 3 (Noord);7771202;79;16;136
202107;Enexis;Noord-Brabant;Etten-Leur;Landelijk gebied 4 (Noord);7771203;136;36;304
202107;Enexis;Noord-Brabant;Etten-Leur;Banakkers 1;7772000;348;20;62
202107;Enexis;Noord-Brabant;Etten-Leur;Banakkers 2;7772001;280;13;60
202107;Enexis;Noord-Brabant;Etten-Leur;Banakkers 3;7772002;707;69;273
202107;Enexis;Noord-Brabant;Etten-Leur;Banakkers 4. Achter de Molen;7772003;239;55;281
202107;Enexis;Noord-Brabant;Etten-Leur;Grauwe Polder 1;7772004;567;53;195
202107;Enexis;Noord-Brabant;Etten-Leur;Grauwe Polder 2;7772005;232;36;130
202107;Enexis;Noord-Brabant;Etten-Leur;Grauwe Polder 3;7772006;831;84;269
202107;Enexis;Noord-Brabant;Etten-Leur;Grauwe Polder 4;7772007;691;161;499
202107;Enexis;Noord-Brabant;Etten-Leur;Grauwe Polder 5. 't Winhof;7772008;400;316;1.441
202107;Enexis;Noord-Brabant;Etten-Leur;Hoge Neerstraat;7772009;560;97;406
202107;Enexis;Noord-Brabant;Etten-Leur;Centrumplan;7772010;735;30;103
202107;Enexis;Noord-Brabant;Etten-Leur;Bedrijventerrein Vosdonk-Zuid;7772100;414;42;369
202107;Enexis;Noord-Brabant;Etten-Leur;Landelijk gebied 1 (Zuid);7772300;144;32;283
202107;Enexis;Noord-Brabant;Etten-Leur;Landelijk gebied 2 (Zuid);7772301;246;57;487
202107;Enexis;Noord-Brabant;Etten-Leur;Landelijk gebied 3 (Zuid);7772302;92;19;155
202107;Enexis;Noord-Brabant;Etten-Leur;Landelijk gebied 4 (Zuid);7772303;173;40;353
202107;Enexis;Noord-Brabant;Etten-Leur;;;346;27;298
202107;Enexis;Noord-Brabant;Geertruidenberg;Raamsdonksveer;7790000;3.198;478;1.763
202107;Enexis;Noord-Brabant;Geertruidenberg;Hooipolder en De Hoeven;7790001;2.494;466;1.856
202107;Enexis;Noord-Brabant;Geertruidenberg;Industrieterrein Dombosch;7790002;291;13;255
202107;Enexis;Noord-Brabant;Geertruidenberg;Raamsdonk;7790100;901;207;1.057
202107;Enexis;Noord-Brabant;Geertruidenberg;Verspreide huizen Raamsdonk;7790109;169;37;451
202107;Enexis;Noord-Brabant;Geertruidenberg;Geertruidenberg-Kom;7790200;1.291;190;609
202107;Enexis;Noord-Brabant;Geertruidenberg;Geertruidenberg-West;7790201;1.224;108;444
202107;Enexis;Noord-Brabant;Geertruidenberg;Geertruidenberg-Noord;7790202;705;134;500
202107;Enexis;Noord-Brabant;Geertruidenberg;Verspreide huizen Geertruidenberg;7790209;233;21;76
202107;Enexis;Noord-Brabant;Geertruidenberg;;;92;57;228
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Centrum;17710000;1.705;217;764
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Skandia;17710001;1.319;307;1.227
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Akert;17710002;1.126;163;739
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Zesgehuchten;17710003;1.515;425;1.866
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Braakhuizen-Noord;17710004;1.913;337;1.501
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Braakhuizen-Zuid;17710005;1.844;303;1.168
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Coevering;17710006;2.714;416;1.535
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Genoenhuis;17710007;1.452;554;2.207
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Gijzenrooi;17710009;160;48;300
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Mierlo;17710100;4.291;1.210;5.065
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;Verspreide huizen Mierlo;17710109;670;246;1.403
202107;Enexis;Noord-Brabant;Geldrop-Mierlo;;;404;183;538
202107;Enexis;Noord-Brabant;Gemert-Bakel;Gemert-Centrum;16520000;2.044;461;1.802
202107;Enexis;Noord-Brabant;Gemert-Bakel;Gemert-Noord;16520001;1.695;543;1.832
202107;Enexis;Noord-Brabant;Gemert-Bakel;Gemert-Oost;16520002;2.486;826;3.234
202107;Enexis;Noord-Brabant;Gemert-Bakel;Industrieterrein Scheiweg;16520003;93;15;186
202107;Enexis;Noord-Brabant;Gemert-Bakel;Doonheide;16520004;393;154;514
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Kampen-Esdonk;16520007;411;96;681
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Broekkant;16520008;225;53;356
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Rooije Hoef;16520009;238;60;493
202107;Enexis;Noord-Brabant;Gemert-Bakel;Handel;16520100;577;149;634
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Verreheide;16520108;129;28;186
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Heereveld;16520109;161;27;300
202107;Enexis;Noord-Brabant;Gemert-Bakel;De Mortel;16520200;338;93;390
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Milschot-Tereyken;16520208;96;28;315
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Mortelse Peel;16520209;270;70;1.051
202107;Enexis;Noord-Brabant;Gemert-Bakel;Elsendorp;16520300;158;31;133
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Elsendorp;16520309;366;77;924
202107;Enexis;Noord-Brabant;Gemert-Bakel;Bakel;16520400;1.885;417;1.878
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Grotelse Heide en Esp;16520408;204;40;462
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen ten zuidwesten van Bakel;16520409;255;56;419
202107;Enexis;Noord-Brabant;Gemert-Bakel;Milheeze;16520500;503;102;509
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Groote Peel;16520508;148;16;244
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Milheeze;16520509;397;87;619
202107;Enexis;Noord-Brabant;Gemert-Bakel;De Rips;16520600;331;76;327
202107;Enexis;Noord-Brabant;Gemert-Bakel;Verspreide huizen Rips;16520609;227;44;559
202107;Enexis;Noord-Brabant;Gemert-Bakel;;;524;168;835
202107;Enexis;Noord-Brabant;Gilze en Rijen;Rijen;7840000;7.153;1.328;5.373
202107;Enexis;Noord-Brabant;Gilze en Rijen;Bedrijventerrein Haansberg;7840007;330;59;384
202107;Enexis;Noord-Brabant;Gilze en Rijen;Verspreide huizen Rijen;7840009;134;27;271
202107;Enexis;Noord-Brabant;Gilze en Rijen;Gilze;7840100;2.786;530;2.342
202107;Enexis;Noord-Brabant;Gilze en Rijen;Bedrijventerrein Broekakkers;7840107;150;27;180
202107;Enexis;Noord-Brabant;Gilze en Rijen;Verspreide huizen Gilze;7840109;555;159;1.553
202107;Enexis;Noord-Brabant;Gilze en Rijen;Molenschot;7840200;238;89;463
202107;Enexis;Noord-Brabant;Gilze en Rijen;Verspreide huizen Molenschot;7840209;377;59;698
202107;Enexis;Noord-Brabant;Gilze en Rijen;Verspreide huizen Hulten;7840309;250;44;266
202107;Enexis;Noord-Brabant;Gilze en Rijen;;;72;23;106
202107;Enexis;Noord-Brabant;Goirle;Goirle-Centrum;7850101;558;68;233
202107;Enexis;Noord-Brabant;Goirle;Grobbendonck;7850202;746;147;576
202107;Enexis;Noord-Brabant;Goirle;De Groote Akkers;7850303;827;149;585
202107;Enexis;Noord-Brabant;Goirle;De Leijzoom;7850304;33;12;74
202107;Enexis;Noord-Brabant;Goirle;De Hoogte;7850405;146;43;184
202107;Enexis;Noord-Brabant;Goirle;De Vallei;7850406;261;53;244
202107;Enexis;Noord-Brabant;Goirle;Abcoven;7850507;759;89;356
202107;Enexis;Noord-Brabant;Goirle;Wildackers;7850608;1.116;157;625
202107;Enexis;Noord-Brabant;Goirle;'t Ven;7850709;296;63;296
202107;Enexis;Noord-Brabant;Goirle;Burgemeesters;7850710;295;47;212
202107;Enexis;Noord-Brabant;Goirle;Tilburgseweg;7850811;214;32;181
202107;Enexis;Noord-Brabant;Goirle;De Boschkens-West;7850812;323;210;646
202107;Enexis;Noord-Brabant;Goirle;De Boschkens-Oost;7850813;387;58;360
202107;Enexis;Noord-Brabant;Goirle;Vennen;7850914;376;65;231
202107;Enexis;Noord-Brabant;Goirle;Bomen;7850915;438;68;237
202107;Enexis;Noord-Brabant;Goirle;De Villa;7850916;77;28;167
202107;Enexis;Noord-Brabant;Goirle;Rivieren;7850917;405;80;316
202107;Enexis;Noord-Brabant;Goirle;Kruiden;7850918;488;90;319
202107;Enexis;Noord-Brabant;Goirle;De Nieuwe Erven;7851019;245;60;253
202107;Enexis;Noord-Brabant;Goirle;Hoogeind;7851120;90;19;91
202107;Enexis;Noord-Brabant;Goirle;Geestelijken;7851121;393;46;190
202107;Enexis;Noord-Brabant;Goirle;Herstallen;7851122;499;31;167
202107;Enexis;Noord-Brabant;Goirle;Tijlvoort-Noort;7851324;231;26;120
202107;Enexis;Noord-Brabant;Goirle;Verspreide huizen Goirle;7851426;236;36;345
202107;Enexis;Noord-Brabant;Goirle;Riel-Dorp;7852027;906;207;876
202107;Enexis;Noord-Brabant;Goirle;Spaansehoek;7852028;67;17;139
